"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
"2017-05-31",73034,"OK","Oklahoma City","Oklahoma","Edmond",1295,1777,-0.00336511497476164,-0.00947603121516165,-0.0305510092744135,13582
"2017-05-31",60089,"IL","Chicago","Lake","Buffalo Grove",1296,2024,0.000494315373208107,0.00347050074367873,0.00148441365660564,16437
"2017-05-31",96734,"HI","Urban Honolulu","Honolulu","Kailua",1297,3063,-0.00713128038897893,-0.0163776493256262,-0.0229665071770335,13462
"2017-05-31",37115,"TN","Nashville","Davidson","Nashville",1298,1323,0.00684931506849315,0.0122417750573833,0.0224111282843895,10731
"2017-05-31",98258,"WA","Seattle","Snohomish","Lake Stevens",1299,1930,0.00416233090530697,0.00416233090530697,0.0552214324767633,15319
"2017-05-31",7960,"NJ","New York","Morris","Morris Township",1300,2817,0.000710479573712256,-0.00844772967265047,-0.0126182965299685,13487
"2017-05-31",84041,"UT","Ogden","Davis","Layton",1301,1379,0.00510204081632653,0.0132255694342395,0.0360631104432757,12059
"2017-05-31",32940,"FL","Melbourne","Brevard","Rockledge",1302,1690,0.00655151876116736,0.0236220472440945,0.0412815773259396,16406
"2017-05-31",90045,"CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",1303,3867,0.00285269709543568,0.00834419817470665,0.0655828051804905,10588
"2017-05-31",79928,"TX","El Paso","El Paso","Horizon City",1304,1005,-0.00198609731876862,0,-0.0382775119617225,14699
"2017-05-31",23220,"VA","Richmond","Richmond City","Richmond",1305,1401,0.0144822592324403,0.0218818380743982,0.00646551724137931,10041
"2017-05-31",18102,"PA","Allentown","Lehigh","Allentown",1306,1031,0.00194363459669582,0.00487329434697856,-0.0208926875593542,12698
"2017-05-31",44094,"OH","Cleveland","Lake","Willoughby",1307,1321,-0.00151171579743008,-0.0112275449101796,-0.0052710843373494,12463
"2017-05-31",91761,"CA","Riverside","San Bernardino","Ontario",1308,2083,0.00628019323671498,0.0200783545543585,0.0682051282051282,10451
"2017-05-31",29576,"SC","Myrtle Beach","Horry","Murrells Inlet",1309,1355,-0.00294334069168506,0.00519287833827893,0.0296352583586626,17771
"2017-05-31",48104,"MI","Ann Arbor","Washtenaw","Ann Arbor",1310,2085,0.0106640814348037,0.0291214215202369,0.0697793740379682,11432
"2017-05-31",28226,"NC","Charlotte","Mecklenburg","Charlotte",1311,1813,0.00778210116731518,0.0225606316976875,0.0559114735002912,14247
"2017-05-31",97123,"OR","Portland","Washington","Hillsboro",1312,1703,-0.00234329232571763,-0.00292740046838408,0.0136904761904762,12212
"2017-05-31",44720,"OH","Canton","Stark","North Canton",1313,1231,0.000813008130081301,0.0131687242798354,-0.0435120435120435,14299
"2017-05-31",93551,"CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Palmdale",1314,2095,0.00624399615754083,0.0111003861003861,0.06399187404774,16230
"2017-05-31",34203,"FL","North Port-Sarasota-Bradenton","Manatee","Bradenton",1315,1635,0,0.00306748466257669,0.021875,12893
"2017-05-31",56560,"MN","Fargo","Clay","Moorhead",1316,1323,-0.00226244343891403,0.00303260045489007,-0.00675675675675676,12442
"2017-05-31",37604,"TN","Johnson City","Washington","Johnson City",1317,936,-0.00847457627118644,-0.04,-0.0554994954591322,14274
"2017-05-31",92111,"CA","San Diego","San Diego","San Diego",1318,2485,0.00607287449392712,0.0130452507134121,0.0324054840049855,12057
"2017-05-31",48198,"MI","Ann Arbor","Washtenaw","Superior Township",1319,1225,0.00245499181669394,0.0140728476821192,0.0216847372810676,12683
"2017-05-31",80501,"CO","Boulder","Boulder","Longmont",1320,1695,0.00236546422235364,-0.00761124121779859,0.0071301247771836,12954
"2017-05-31",77539,"TX","Houston","Galveston","Dickinson",1321,1567,0,0,0.0208469055374593,13166
"2017-05-31",80127,"CO","Denver","Jefferson","Ken Caryl",1322,2208,0.00136054421768707,-0.00180831826401447,-0.0182303245887061,15932
"2017-05-31",48073,"MI","Detroit","Oakland","Royal Oak",1323,1548,0,-0.00321957501609787,0.0368385800401875,14264
"2017-05-31",92116,"CA","San Diego","San Diego","San Diego",1324,2362,0.0051063829787234,0.0159139784946237,0.0535236396074933,9537
"2017-05-31",32257,"FL","Jacksonville","Duval","Jacksonville",1325,1330,0.000752445447705041,-0.000751314800901578,0.0183767228177642,12792
"2017-05-31",52302,"IA","Cedar Rapids","Linn","Marion",1326,1149,0.00437062937062937,0.0123348017621145,-0.0196245733788396,15621
"2017-05-31",77099,"TX","Houston","Harris","Houston",1327,1342,-0.00371195248700817,-0.00445103857566766,0.00675168792198049,9353
"2017-05-31",92027,"CA","San Diego","San Diego","Escondido",1328,2291,0.00570676031606672,0.0110326566637246,0.0278151637505608,12157
"2017-05-31",18974,"PA","Philadelphia","Bucks","Warminster",1329,1895,-0.005249343832021,-0.00940930475692629,0.0377875136911281,13396
"2017-05-31",93033,"CA","Ventura","Ventura","Oxnard",1330,2295,-0.000435540069686411,0.00923482849604222,0.0460346399270738,11989
"2017-05-31",6606,"CT","Stamford","Fairfield","Bridgeport",1331,1851,-0.00323101777059774,0.00162337662337662,0.0226519337016575,12884
"2017-05-31",98033,"WA","Seattle","King","Kirkland",1332,2756,0.00694190719766167,0.0226345083487941,0.0275913497390007,15636
"2017-05-31",85234,"AZ","Phoenix","Maricopa","Gilbert",1333,1531,0.00065359477124183,0.00261951538965291,0.0213475650433622,16076
"2017-05-31",20854,"MD","Washington","Montgomery","Potomac",1334,3910,0.0079917504511472,0.0238282272846295,0.0488197424892704,17864
"2017-05-31",80210,"CO","Denver","Denver","Denver",1335,2376,0,-0.0054416073670992,-0.0157415078707539,13546
"2017-05-31",75248,"TX","Dallas-Fort Worth","Dallas","Dallas",1336,2432,0.00703933747412008,0.0137557315548145,0.00871007880547491,11545
"2017-05-31",10065,"NY","New York","New York","New York",1337,4155,0.00217076700434153,-0.000721500721500722,-0.0662921348314607,13729
"2017-05-31",45211,"OH","Cincinnati","Hamilton","Cincinnati",1338,949,0,-0.00939457202505219,0.00211193241816262,11645
"2017-05-31",90278,"CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Redondo Beach",1339,3443,0.00262085032032615,0.00878992089071198,0.0308383233532934,13178
"2017-05-31",90005,"CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",1340,2930,0.0027378507871321,0.00342465753424658,0.0131396957123098,2681
"2017-05-31",75104,"TX","Dallas-Fort Worth","Dallas","Cedar Hill",1341,1480,0.0013531799729364,0.00748808713410483,0.0299234516353514,15035
"2017-05-31",85209,"AZ","Phoenix","Maricopa","Mesa",1342,1342,0.000745712155108128,0,0.00298953662182362,14132
"2017-05-31",44224,"OH","Akron","Summit","Stow",1343,1417,0.00283085633404105,0.00425230333097094,0.00854092526690392,13253
"2017-05-31",20772,"MD","Washington","Prince Georges","Greater Upper Marlboro",1344,1949,-0.000512820512820513,0,-0.00662589194699286,19720
"2017-05-31",6082,"CT","Hartford","Hartford","Enfield",1345,1499,0.00267558528428094,0.00401875418620228,-0.011865524060646,15002
"2017-05-31",98837,"WA","Moses Lake","Grant","Moses Lake",1346,1007,0.0171717171717172,0.0588853838065194,0.0555555555555556,9708
"2017-05-31",38128,"TN","Memphis","Shelby","Memphis",1347,839,0,-0.00237812128418549,-0.008274231678487,12264
"2017-05-31",80401,"CO","Denver","Jefferson","Golden",1348,2276,0.00352733686067019,0.00752545374059318,-0.00524475524475524,13028
"2017-05-31",91344,"CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",1349,2852,-0.0010507880910683,-0.00453752181500873,0.0292313244316131,15224
"2017-05-31",78253,"TX","San Antonio","Bexar","San Antonio",1350,1581,-0.00315258511979823,-0.00566037735849057,0.00764818355640535,14560
"2017-05-31",60010,"IL","Chicago","Cook","Barrington",1351,2703,-0.00368595650571323,-0.0252434186801298,-0.0455508474576271,18265
"2017-05-31",85202,"AZ","Phoenix","Maricopa","Mesa",1352,1246,0.000803212851405623,0.00160771704180064,0.00972447325769854,11525
"2017-05-31",19121,"PA","Philadelphia","Philadelphia","Philadelphia",1353,1232,-0.0151878497202238,-0.0359937402190923,0.0440677966101695,12285
"2017-05-31",32780,"FL","Melbourne","Brevard","Titusville",1354,1153,-0.00431778929188256,-0.000866551126516464,0.0725581395348837,16546
"2017-05-31",11222,"NY","New York","Kings","New York",1355,2851,0.00175685172171469,0,0.0329710144927536,7143
"2017-05-31",98902,"WA","Yakima","Yakima","Yakima",1356,1006,0.013091641490433,0.0328542094455852,0.0899241603466956,13078
"2017-05-31",48060,"MI","Detroit","Saint Clair","Port Huron Township",1357,791,-0.0087719298245614,-0.0341880341880342,-0.0294478527607362,12801
"2017-05-31",29621,"SC","Greenville","Anderson","Anderson",1358,1209,0.0033195020746888,0.0100250626566416,0.0642605633802817,14642
"2017-05-31",20008,"DC","Washington","District of Columbia","Washington",1359,3264,-0.00122399020807834,-0.0100090991810737,0.0273843248347498,8324
"2017-05-31",15235,"PA","Pittsburgh","Allegheny","Penn Hills",1360,957,0.00209424083769634,-0.00416233090530697,-0.0343087790110999,15222
"2017-05-31",97302,"OR","Salem","Marion","Salem",1361,1622,0.00682805710738672,0.0384122919334187,0.095945945945946,12296
"2017-05-31",46514,"IN","Elkhart","Elkhart","Elkhart",1362,1052,0.0415841584158416,0.0604838709677419,0.057286432160804,12391
"2017-05-31",83686,"ID","Boise City","Canyon","Nampa",1363,1063,-0.00746965452847806,-0.0166512488436633,0.0619380619380619,17034
"2017-05-31",42303,"KY","Owensboro","Daviess","Owensboro",1364,943,0.00106157112526539,0,-0.0227979274611399,12254
"2017-05-31",1752,"MA","Boston","Middlesex","Marlborough",1365,2217,-0.00225022502250225,-0.00716524854455889,0.0577290076335878,11413
"2017-05-31",92392,"CA","Riverside","San Bernardino","Victorville",1366,1327,0.00606520090978014,0.0176380368098159,0.0399686520376176,15425
"2017-05-31",85020,"AZ","Phoenix","Maricopa","Phoenix",1367,1234,0.00406834825061025,0.0114754098360656,0.0156378600823045,14040
"2017-05-31",60123,"IL","Chicago","Kane","Elgin",1368,1530,0.00657894736842105,-0.000653167864141084,-0.0254777070063694,13751
"2017-05-31",92211,"CA","Riverside","Riverside","Palm Desert",1369,2435,0.00370981038746909,0.0291631445477599,0.205445544554455,19311
"2017-05-31",33175,"FL","Miami-Fort Lauderdale","Miami-Dade","Tamiami",1370,2196,0,-0.000909918107370337,0.0204460966542751,17238
"2017-05-31",21921,"MD","Philadelphia","Cecil","Elkton",1371,1387,-0.00715819613457409,0.00799418604651163,0.0138888888888889,16868
"2017-05-31",30097,"GA","Atlanta","Gwinnett","Duluth",1372,2304,-0.00389105058365759,-0.0166453265044814,-0.023728813559322,15544
"2017-05-31",77090,"TX","Houston","Harris","Houston",1373,1428,-0.00418410041841004,-0.00970873786407767,-0.0344827586206897,5463
"2017-05-31",99362,"WA","Walla Walla","Walla Walla","Walla Walla",1374,1245,-0.000802568218298555,0,-0.0181388012618297,10712
"2017-05-31",30350,"GA","Atlanta","Fulton","Sandy Springs",1375,2291,0.00306479859894921,0.00131118881118881,0.00791904971403432,8122
"2017-05-31",83704,"ID","Boise City","Ada","Boise",1376,1196,-0.00333333333333333,-0.000835421888053467,0.0678571428571429,13503
"2017-05-31",49442,"MI","Muskegon","Muskegon","Muskegon Township",1377,743,-0.00402144772117962,-0.0171957671957672,-0.0249343832020997,12384
"2017-05-31",27103,"NC","Winston-Salem","Forsyth","Winston-Salem",1378,1089,0.00461254612546125,0.0158582089552239,-0.00819672131147541,12528
"2017-05-31",98004,"WA","Seattle","King","Bellevue",1379,3237,0.0112464854732896,0.03584,0.0381654906991661,11978
"2017-05-31",38501,"TN","Cookeville","Putnam","Cookeville",1380,975,0.00411946446961895,-0.00611620795107034,0,11920
"2017-05-31",27609,"NC","Raleigh","Wake","Raleigh",1381,1501,0,0.00334224598930481,0.0294924554183813,10658
"2017-05-31",15317,"PA","Pittsburgh","Washington","North Strabane Township",1382,1762,0.00341685649202733,0.0202663578459757,-0.0480821177741761,15893
"2017-05-31",10459,"NY","New York","Bronx","New York",1383,1766,0.00340909090909091,-0.00619020821609454,-0.0344450519409513,2409
"2017-05-31",77581,"TX","Houston","Brazoria","Pearland",1384,1822,-0.00219058050383352,-0.000548546352166758,-0.0415570752235665,13616
"2017-05-31",55408,"MN","Minneapolis-St Paul","Hennepin","Minneapolis",1385,1546,0.00259403372243839,0.00782268578878748,0.0157687253613666,7213
"2017-05-31",20176,"VA","Washington","Loudoun","Leesburg",1386,2439,0.00411692054343351,0.0170975813177648,0.0166736140058358,15523
"2017-05-31",78229,"TX","San Antonio","Bexar","San Antonio",1387,1183,0.00254237288135593,-0.00420875420875421,0.00169348010160881,4804
"2017-05-31",30324,"GA","Atlanta","Fulton","Atlanta",1388,1968,0.00510725229826353,0.00254712175241977,0.0479233226837061,7762
"2017-05-31",92028,"CA","San Diego","San Diego","Fallbrook",1389,2497,0.00281124497991968,0.0105220558478349,0.023780237802378,13228
"2017-05-31",44134,"OH","Cleveland","Cuyahoga","Parma",1390,1077,-0.00277777777777778,-0.000927643784786642,0.0189214758751183,15084
"2017-05-31",48911,"MI","Lansing","Ingham","Lansing",1391,873,0.0151162790697674,0.0380499405469679,0.09125,10613
"2017-05-31",94605,"CA","San Francisco","Alameda","Oakland",1392,2749,-0.00181554103122731,0,0.0822834645669291,13320
"2017-05-31",94066,"CA","San Francisco","San Mateo","San Bruno",1393,3600,0.00418410041841004,0.0106681639528355,-0.0190735694822888,12754
"2017-05-31",92691,"CA","Los Angeles-Long Beach-Anaheim","Orange","Mission Viejo",1394,3002,0.00434928069588491,0.00873655913978495,0.027027027027027,16051
"2017-05-31",85712,"AZ","Tucson","Pima","Tucson",1395,1006,0.00902708124373119,0.00902708124373119,0.026530612244898,10314
"2017-05-31",34667,"FL","Tampa","Pasco","Hudson",1396,1217,-0.000821018062397373,-0.00245901639344262,0.0601045296167247,14044
"2017-05-31",46254,"IN","Indianapolis","Marion","Indianapolis",1397,1094,-0.00091324200913242,-0.00273473108477666,-0.00454959053685168,10136
"2017-05-31",29150,"SC","Sumter","Sumter","Sumter",1398,761,0.0146666666666667,0.0256064690026954,-0.0511221945137157,17612
"2017-05-31",84043,"UT","Provo","Utah","Lehi",1399,1548,0.00324044069993519,-0.0045016077170418,0.00715679895901106,16519
"2017-05-31",70003,"LA","New Orleans","Jefferson","Metairie",1400,1440,0,0.000694927032661571,0.0285714285714286,14154
"2017-05-31",60609,"IL","Chicago","Cook","Chicago",1401,1358,0.00592592592592593,0.0126771066368382,-0.0137981118373275,8632
"2017-05-31",95404,"CA","Santa Rosa","Sonoma","Santa Rosa",1402,2633,0.00611387084447841,0.0107485604606526,0.0205426356589147,12572
"2017-05-31",94539,"CA","San Francisco","Alameda","Fremont",1403,4580,-0.00239599215857112,-0.0036980639547531,0.00526777875329236,16015
"2017-05-31",95336,"CA","Stockton","San Joaquin","Manteca",1404,1616,0,0.00372670807453416,0.0419084461637653,12269
"2017-05-31",75071,"TX","Dallas-Fort Worth","Collin","McKinney",1405,1849,0,0.000541125541125541,0.0125958378970427,14530
"2017-05-31",92545,"CA","Riverside","Riverside","Hemet",1406,1509,0.00466045272969374,0.0113941018766756,0.041407867494824,11357
"2017-05-31",33134,"FL","Miami-Fort Lauderdale","Miami-Dade","Coral Gables",1407,2218,-0.00224921277552856,-0.0133451957295374,-0.0876182640888523,17497
"2017-05-31",53211,"WI","Milwaukee","Milwaukee","Shorewood",1408,1342,0.00826446280991736,0.0403100775193798,-0.0441595441595442,5028
"2017-05-31",92672,"CA","Los Angeles-Long Beach-Anaheim","Orange","San Clemente",1409,3308,0.00455511691466748,0.0122399020807834,0.0321372854914197,13071
"2017-05-31",1801,"MA","Boston","Middlesex","Woburn",1410,2363,-0.0029535864978903,-0.0046335299073294,-0.00922431865828092,11814
"2017-05-31",53207,"WI","Milwaukee","Milwaukee","Milwaukee",1411,1212,-0.00410846343467543,-0.00246913580246914,0.0493506493506494,12659
"2017-05-31",49504,"MI","Grand Rapids","Kent","Grand Rapids",1412,1249,0.0129764801297648,0.0271381578947368,0.00888529886914378,15620
"2017-05-31",76039,"TX","Dallas-Fort Worth","Tarrant","Euless",1413,1558,0.00906735751295337,0.0143229166666667,0.0463398253861652,7826
"2017-05-31",85208,"AZ","Phoenix","Maricopa","Mesa",1414,1222,0.00328407224958949,0.00163934426229508,0.00741962077493817,10044
"2017-05-31",60645,"IL","Chicago","Cook","Chicago",1415,1505,0.00467289719626168,0.00199733688415446,-0.0383386581469649,12751
"2017-05-31",90660,"CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Pico Rivera",1416,2293,0.00702678963548529,0.0236607142857143,0.0775375939849624,13575
"2017-05-31",54915,"WI","Appleton","Outagamie","Appleton",1417,1164,-0.0110450297366185,-0.0160608622147084,0.062043795620438,12307
"2017-05-31",34209,"FL","North Port-Sarasota-Bradenton","Manatee","Bradenton",1418,1691,-0.00353565114908662,0.002371072910492,0.0668769716088328,16369
"2017-05-31",91950,"CA","San Diego","San Diego","National City",1419,2140,0.00469483568075117,0.0137375651350071,0.0797174571140262,8784
"2017-05-31",28311,"NC","Fayetteville","Cumberland","Fayetteville",1420,939,-0.00318471337579618,-0.00212539851222104,0,11370
"2017-05-31",8817,"NJ","New York","Middlesex","Edison",1421,2087,0.00529865125240848,0.00918762088974855,0.0116335433834222,11098
"2017-05-31",37209,"TN","Nashville","Davidson","Nashville",1422,1623,0.00932835820895522,0.0285171102661597,0.0600914435009798,11058
"2017-05-31",22903,"VA","Charlottesville","Albemarle","Charlottesville",1423,1535,-0.00647249190938511,-0.0253968253968254,0.0420909708078751,11912
"2017-05-31",97219,"OR","Portland","Multnomah","Portland",1424,2068,0.00583657587548638,0.00779727095516569,0.0334832583708146,15101
"2017-05-31",90057,"CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",1425,2337,0.0038659793814433,0.015645371577575,0.0386666666666667,1364
"2017-05-31",97030,"OR","Portland","Multnomah","Gresham",1426,1669,0.00663449939686369,0.0121285627653123,0.0321583178726036,8568
"2017-05-31",53214,"WI","Milwaukee","Milwaukee","West Allis",1427,1070,0.0028116213683224,0.0122989593188269,-0.0138248847926267,3480
"2017-05-31",98801,"WA","Wenatchee","Chelan","Wenatchee",1428,1480,0.00543478260869565,0.0143934201507882,0.0422535211267606,13595
"2017-05-31",32073,"FL","Jacksonville","Clay","Orange Park",1429,1222,0.00658978583196046,0.00908340214698596,-0.0032626427406199,13597
"2017-05-31",30157,"GA","Atlanta","Paulding","Dallas",1430,1150,0.002615518744551,0.00788781770376862,0.0186005314437555,15964
"2017-05-31",60505,"IL","Chicago","Kane","Aurora",1431,1330,-0.00374531835205993,-0.0284879474068663,-0.054726368159204,13799
